Time [s],Lmtc [m],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ]
0.0,0.020139143537258698,1.0,3.5745405841542044,0.10255038392949363,1.2346146328306762,0.2139187948242692
0.001,0.0201191435372587,1.0,2.9270032619611466,0.11870353387044187,1.2345559016206131,0.3014275379817592
0.002,0.0200991435372587,1.0,2.9692061709614124,0.13456594415488318,1.2330024016365269,0.38942697513059804
0.003,0.020079143537258697,1.0,3.3049749264896158,0.15014284761362168,1.2308066684145753,0.47225636586791714
0.004,0.020059143537258697,1.0,3.757609869600107,0.16543938321706816,1.228411131133794,0.5467224146708562
0.005,0.020039143537258698,1.0,4.247136186375269,0.18046059722523905,1.226000761501503,0.6115941649823783
0.006,0.0200191435372587,1.0,4.733122397372412,0.1952114449478051,1.223650207500935,0.6669619013480586
0.007,0.019999143537258696,1.0,5.194316536936146,0.20969679369168853,1.2213866972057423,0.7136403239432231
0.008,0.019979143537258697,1.0,5.620292356492066,0.22392142088634243,1.2192159378051586,0.7527414649349954
0.009000000000000001,0.019959143537258698,1.0,6.006790693524878,0.2378900195999207,1.2171342897536983,0.7854206609882691
0.01,0.0199391435372587,1.0,6.353355805483266,0.2516071977999925,1.2151339532203165,0.8127474252749595
0.011,0.019919143537258696,1.0,6.661718403320822,0.26507748453321256,1.2132057286582194,0.8356539624609873
0.012,0.019899143537258697,1.0,6.934729178745582,0.2783053102921009,1.2113404365150073,0.8549254995842113
0.013000000000000001,0.019879143537258698,1.0,7.175963701271575,0.2912950636225406,1.2095291914673432,0.8712104184970657
0.014,0.0198591435372587,1.0,7.38878499792514,0.3040510065959335,1.2077644695700473,0.8850384820002358
0.015,0.019839143537258696,1.0,7.576714249254578,0.31657735371830387,1.2060392929279615,0.8968398431972914
0.016,0.019819143537258697,1.0,7.743002794565224,0.3288782473120188,1.2043476498973817,0.906963230547845
0.017,0.019799143537258698,1.0,7.890438957045212,0.34095773054280487,1.2026846017603359,0.9156915105774253
0.018000000000000002,0.0197791435372587,1.0,8.021677922185495,0.3528198005119137,1.2010457018253908,0.9232544613938161
0.019,0.0197591435372587,1.0,8.13886141007501,0.36446834511135023,1.1994274380791827,0.9298394165407818
0.02,0.019739143537258697,1.0,8.244119310767902,0.3759072527542896,1.197826479604999,0.9355995542767676
0.021,0.019719143537258697,1.0,8.339075949717511,0.3871402930980511,1.1962403071015133,0.9406607583300363
0.022,0.019699143537258698,1.0,8.425006412853044,0.3981711223599116,1.1946669592718961,0.945126900136431
0.023,0.0196791435372587,1.0,8.503224563496024,0.4090033913041474,1.193104487135124,0.9490840167774085
0.024,0.019659143537258696,1.0,8.57485559267001,0.41964068348009925,1.1915512457883035,0.9526037427366933
0.025,0.019639143537258697,1.0,8.6408496513117,0.4300865780714367,1.1900058620711313,0.9557460148362561
0.026000000000000002,0.019619143537258698,1.0,8.701821598358173,0.4403444409817524,1.1884674350981588,0.9585611873971872
0.027,0.0195991435372587,1.0,8.758401117038083,0.4504176381146392,1.1869350639839376,0.9610917398908059
0.028,0.019579143537258696,1.0,8.811197431686267,0.46030949377242036,1.1854078915539124,0.963373660904548
0.029,0.019559143537258697,1.0,8.860735372457825,0.4700233382074704,1.1838851851212828,0.9654375922386309
0.03,0.019539143537258698,1.0,8.90741323804479,0.47956241806383043,1.1823663880188697,0.9673097185459532
0.031,0.0195191435372587,1.0,8.951502500014554,0.48892979010946536,1.1808511165102,0.9690124846077752
0.032,0.019499143537258696,1.0,8.993278866036349,0.4981285111123397,1.1793389868588,0.9705652186731493
0.033,0.019479143537258697,1.0,9.033021857368023,0.5071616378404181,1.1778296153281966,0.9719846260306755
0.034,0.019459143537258698,1.0,9.070971949741361,0.5160321179701172,1.1763226730674046,0.9732851844950536
0.035,0.0194391435372587,1.0,9.107345616749516,0.5247430401879752,1.1748178657466697,0.9744795206262485
0.036000000000000004,0.0194191435372587,1.0,9.14228345377221,0.533297245201981,1.173314999665155,0.97557863303982
0.037,0.019399143537258697,1.0,9.175898512291688,0.5416974658826768,1.1718139184934686,0.9765921465655498
0.038,0.019379143537258697,1.0,9.208305071244773,0.5499464351006053,1.170314465902218,0.9775285199479627
0.039,0.019359143537258698,1.0,9.239618548900244,0.558046885726309,1.1688164855620116,0.9783952086400497
0.04,0.0193391435372587,1.0,9.269952263902956,0.5660015249906369,1.1673198251803267,0.9791987995515197
0.041,0.019319143537258696,1.0,9.299387354086637,0.5738129529621939,1.1658243747584927,0.979945122321405
0.042,0.019299143537258697,1.0,9.32800655602141,0.5814839265407143,1.1643300231534672,0.9806393740370483
0.043000000000000003,0.019279143537258698,1.0,9.355857755344335,0.5890168628555483,1.1628367043988483,0.9812861534346933
0.044,0.0192591435372587,1.0,9.382989257017732,0.5964141790360459,1.1613443525282334,0.9818895687329827
0.045,0.019239143537258696,1.0,9.409449763543407,0.6036782922115571,1.1598529015752208,0.9824532984109033
0.046,0.019219143537258697,1.0,9.435288354617272,0.610811619511432,1.158362285573408,0.9829806435026983
0.047,0.019199143537258698,1.0,9.46055242814612,0.6178165427893288,1.1568724411370732,0.9834745699331157
0.048,0.0191791435372587,1.0,9.485276945633148,0.6246953773459891,1.1553833210090458,0.9839377465033531
0.049,0.0191591435372587,1.0,9.509496201964522,0.6314505187181949,1.1538948790879908,0.9843725899573115
0.05,0.019139143537258697,1.0,9.533232516191102,0.638084097981241,1.1524070846588814,0.984781268140681
0.051000000000000004,0.019119143537258698,1.0,9.55650837169863,0.6445982462104219,1.1509199070066916,0.9851657471968286
0.052000000000000005,0.0190991435372587,1.0,9.579346409795098,0.6509950944810325,1.1494333154163945,0.9855278135608229
0.053,0.0190791435372587,1.0,9.601769423609287,0.6572767738683674,1.1479472791729641,0.9858690932404659
0.054,0.019059143537258696,1.0,9.62379910162997,0.6634453737258804,1.1464617691299916,0.98619106610934
0.055,0.019039143537258697,1.0,9.645452661508699,0.6695029551523796,1.144976761911221,0.9864950823336464
0.056,0.019019143537258698,1.0,9.666746473407057,0.6754516045321588,1.1434922353382146,0.9867823787594716
0.057,0.0189991435372587,1.0,9.687691994963314,0.6812932007393921,1.1420081735007384,0.9870540765565747
0.058,0.018979143537258696,1.0,9.708300760777089,0.6870296226482538,1.1405245604885583,0.9873112049520978
0.059000000000000004,0.018959143537258697,1.0,9.728584380010076,0.6926627491329183,1.1390413803914403,0.9875547101518648
0.06,0.018939143537258698,1.0,9.74855453406747,0.6981944590675593,1.1375586172991505,0.9877854632806324
0.061,0.0189191435372587,1.0,9.76822219680841,0.7036265855385494,1.1360762562694475,0.9880042650438994
0.062,0.018899143537258696,1.0,9.787596649699655,0.7089609615133222,1.1345942845454493,0.988211854812653
0.063,0.018879143537258697,1.0,9.806686436052873,0.7141994051552544,1.1331126903569617,0.9884089154250426
