Time [s],Lmtc [m],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ]
0.0,0.020139143537258698,1.0,3.629457384555568,0.11250287021310122,1.2345020470624988,0.2669279956752277
0.001,0.020127143537258696,1.0,3.4144984655203077,0.12847688587582465,1.234073046017508,0.3561753635188639
0.002,0.020115143537258698,1.0,3.6555320807754486,0.14416338603886958,1.2326994522271009,0.4422294524953325
0.003,0.020103143537258696,1.0,4.100407439232379,0.1595675457342266,1.2309453835094433,0.5208286166487082
0.004,0.020091143537258698,1.0,4.626214599430713,0.17469444672877485,1.2290908080771943,0.5899965046525747
0.005,0.020079143537258697,1.0,5.170546974704926,0.18954907939555157,1.2272587795967622,0.6493793256600072
0.006,0.0200671435372587,1.0,5.7000144776276285,0.2041363438889839,1.2255001590800232,0.6995834259012316
0.007,0.020055143537258697,1.0,6.196797628305139,0.21846105362548718,1.2238327418178685,0.7416645919359961
0.008,0.0200431435372587,1.0,6.6524375671397005,0.23252793388090967,1.2222584820468931,0.7768035798476336
0.009000000000000001,0.020031143537258697,1.0,7.0640004633083935,0.24634162253005262,1.2207722214842585,0.8061317210729245
0.01,0.0200191435372587,1.0,7.43185886694862,0.2599066828352279,1.2193658165654002,0.8306531876428619
0.011,0.020007143537258697,1.0,7.758330501221347,0.27322758706956085,1.2180301512288247,0.8512221629363181
0.012,0.0199951435372587,1.0,8.046449192511078,0.2863086787081414,1.2167566308904316,0.8685478578641405
0.013000000000000001,0.019983143537258698,1.0,8.30073729314421,0.2991543808289036,1.2155358299507129,0.8832103437206856
0.014,0.019971143537258696,1.0,8.524824090338267,0.3117689225292502,1.2143605017346106,0.8956814669692643
0.015,0.019959143537258698,1.0,8.72173361278543,0.3241563799444471,1.213224876987802,0.9063435663793773
0.016,0.019947143537258696,1.0,8.8948611661775,0.33632082920976036,1.2121231864559638,0.9155059523934852
0.017,0.019935143537258698,1.0,9.047826131805136,0.34826633621665637,1.2110497605444568,0.9234192681848598
0.018000000000000002,0.019923143537258697,1.0,9.183432541112312,0.3599968636812737,1.2100002841583943,0.9302874917773004
0.019,0.0199111435372587,1.0,9.303812863239092,0.371516249019518,1.2089715078955947,0.9362771384839083
0.02,0.019899143537258697,1.0,9.411028106354026,0.38282827434987354,1.2079604167924691,0.9415245409924373
0.021,0.0198871435372587,1.0,9.507094402609294,0.3939367277940354,1.206964164986334,0.9461418320786782
0.022,0.019875143537258697,1.0,9.593461729171874,0.40484525219779016,1.2059807064535302,0.9502217408139405
0.023,0.0198631435372587,1.0,9.671350407265905,0.4155574070369827,1.2050083418972264,0.9538412498034714
0.024,0.019851143537258698,1.0,9.74197788825876,0.4260767292380292,1.2040454197975776,0.9570645367078732
0.025,0.019839143537258696,1.0,9.80642712647845,0.4364067362197096,1.2030904920237588,0.9599453796535761
0.026000000000000002,0.019827143537258698,1.0,9.865530301555912,0.44655086276553857,1.2021424489780161,0.9625290528028531
0.027,0.019815143537258696,1.0,9.919880557583525,0.45651238315469655,1.2012004961094285,0.9648538204291729
0.028,0.019803143537258698,1.0,9.97008211161636,0.466294571666364,1.2002638388670743,0.966952156246652
0.029,0.019791143537258696,1.0,10.016710833176445,0.47590065383890756,1.1993317293259482,0.9688517304713802
0.03,0.0197791435372587,1.0,10.060268516417093,0.48533387642739956,1.19840352019825,0.9705762358492562
0.031,0.019767143537258697,1.0,10.101131122586917,0.4945973851827858,1.1974787259099418,0.972146023863929
0.032,0.0197551435372587,1.0,10.139559100293711,0.5036941464694511,1.1965570075123175,0.9735786283796225
0.033,0.019743143537258697,1.0,10.175816012824273,0.5126271266517803,1.195638026056671,0.9748892238103768
0.034,0.0197311435372587,1.0,10.210168212784202,0.5213992920941581,1.1947214425942956,0.9760909879181632
0.035,0.019719143537258697,1.0,10.242850551999691,0.5300135128108193,1.1938069595144645,0.9771953936360188
0.036000000000000004,0.0197071435372587,1.0,10.274070344730234,0.5384727699314781,1.1928943151158222,0.9782124880271793
0.037,0.019695143537258698,1.0,10.303971735996557,0.5467798521164927,1.191983326302061,0.979151063649622
0.038,0.019683143537258696,1.0,10.332663179885918,0.5549374062938199,1.1910738545945863,0.9800188418892848
0.039,0.019671143537258698,1.0,10.360254008836678,0.5629480793914168,1.1901657615148038,0.9808226348344409
0.04,0.019659143537258696,1.0,10.386854367416674,0.57081451833724,1.189258908584119,0.9815684687565278
0.041,0.019647143537258698,1.0,10.412575152439455,0.5785393700592463,1.1883531573239374,0.9822616887901767
0.042,0.019635143537258697,1.0,10.437496961751323,0.5861251288372189,1.1874484065873236,0.9829070367116016
0.043000000000000003,0.0196231435372587,1.0,10.46170141643501,0.5935744790604159,1.1865445546069593,0.9835087569581652
0.044,0.019611143537258697,1.0,10.485237607699679,0.6008897838072692,1.1856415392776833,0.9840706175084133
0.045,0.0195991435372587,1.0,10.508153204427082,0.6080733913432741,1.1847393005677185,0.9845959932815614
0.046,0.019587143537258697,1.0,10.530496156714332,0.6151276499339259,1.1838377784452874,0.9850879147468352
0.047,0.0195751435372587,1.0,10.552314681074106,0.62205490784472,1.182936912878612,0.9855491088164546
0.048,0.019563143537258697,1.0,10.573653706285553,0.6288574595853922,1.1820366480723736,0.9859820307386404
0.049,0.019551143537258696,1.0,10.594549869152225,0.6355376080091291,1.1811369384139188,0.9863889000962145
0.05,0.019539143537258698,1.0,10.615034463262091,0.6420976032924827,1.180237744889986,0.9867717231165808
0.051000000000000004,0.019527143537258696,1.0,10.635130529054663,0.6485395287376533,1.1793390385177533,0.9871323095837917
0.052000000000000005,0.019515143537258698,1.0,10.654861223292865,0.6548654676468413,1.1784407903143994,0.9874723044730492
0.053,0.019503143537258696,1.0,10.674249814536655,0.6610775033222469,1.1775429712971022,0.9877932055291514
0.054,0.0194911435372587,1.0,10.693319678897073,0.6671777190660705,1.1766455524830401,0.988096378723074
0.055,0.019479143537258697,1.0,10.71208885923944,0.6731680359829025,1.1757485113527046,0.9883830633435018
0.056,0.0194671435372587,1.0,10.730579009149539,0.6790506639377842,1.1748518211942098,0.9886544086951582
0.057,0.019455143537258697,1.0,10.748803564047023,0.6848275034879608,1.1739554651560111,0.9889114522892106
0.058,0.0194431435372587,1.0,10.766773924320916,0.6905003749692302,1.1730594288703515,0.9891551427559743
0.059000000000000004,0.019431143537258697,1.0,10.784501541264126,0.6960710987173907,1.1721636979694743,0.9893863523900431
0.06,0.0194191435372587,1.0,10.801997915591485,0.70154149506824,1.1712682580856226,0.9896058844067375
0.061,0.019407143537258698,1.0,10.81927459602363,0.7069133843575766,1.1703730948510394,0.9898144794162013
0.062,0.019395143537258696,1.0,10.836343177940114,0.7121885869211984,1.1694781938979681,0.9900128212092233
0.063,0.019383143537258698,1.0,10.85321246905138,0.7173687729707938,1.1685835442046222,0.9902015355810501
0.064,0.019371143537258696,1.0,10.869892020860512,0.7224558338514778,1.1676891339132855,0.9903812112681559
0.065,0.019359143537258698,1.0,10.886388556067876,0.7274514136939927,1.1667949545454013,0.9905523837914944
0.066,0.019347143537258697,1.0,10.902707907859162,0.7323570864727779,1.1659009987026523,0.990715547468428
0.067,0.0193351435372587,1.0,10.918855933284926,0.737174426162273,1.165007258986721,0.9908711617405104
0.068,0.019323143537258697,1.0,10.934838512721518,0.7419050067369174,1.1641137279992906,0.991019654115409
0.069,0.0193111435372587,1.0,10.950661549354578,0.7465504021711507,1.163220398342043,0.9911614228273398
0.07,0.019299143537258697,1.0,10.96633096867464,0.7511121864394121,1.1623272626166616,0.991296839246158
0.07100000000000001,0.0192871435372587,1.0,10.981851411411121,0.7555918047053084,1.1614343149589068,0.9914262454814652
0.07200000000000001,0.019275143537258697,1.0,10.99722797700846,0.7599908910630305,1.1605415489871,0.9915499679606298
0.073,0.0192631435372587,1.0,11.012464343237918,0.7643108687483946,1.159648960008211,0.9916683047900864
0.074,0.019251143537258698,1.0,11.027563742631544,0.7685530987166368,1.1587565438675667,0.991781533105541
0.075,0.019239143537258696,1.0,11.042529420445245,0.7727189419229934,1.1578642964104935,0.9918899127722989
0.076,0.019227143537258698,1.0,11.057364634420997,0.7768097593227006,1.1569722134823182,0.9919936876926523
0.077,0.019215143537258696,1.0,11.072072654559328,0.7808269118709946,1.1560802909283678,0.9920930870013518
0.078,0.019203143537258698,1.0,11.086656762897904,0.7847717605231119,1.1551885245939688,0.9921883261599197
