Time [s],Lmtc [m],STIM [ ],fGM [N],fGL [N]
0.0,0.04254516214132309,0.0,0.1673065572977066,0.09552853554487228
0.0004999999999999449,0.042545560747385025,0.0006103515625,0.16741929948329926,0.09608764201402664
0.0010000000000000009,0.04254554212093353,0.00030517578125,0.1672130525112152,0.09518633782863617
0.0014999999999999458,0.042545344680547714,0.0006103515625,0.16750095784664154,0.09587058424949646
0.0020000000000000018,0.04254554957151413,0.0006103515625,0.16728195548057556,0.09509245306253433
0.0024999999999999467,0.04254549741744995,0.0006103515625,0.16747553646564484,0.09581413865089417
0.0030000000000000027,0.042545318603515625,0.00030517578125,0.16741006076335907,0.09475232660770416
0.0034999999999999476,0.04254567623138428,0.0006103515625,0.1676153540611267,0.09524039179086685
0.0040000000000000036,0.04254545271396637,0.00030517578125,0.16767758131027222,0.09455849975347519
0.0044999999999999485,0.042545441538095474,0.00030517578125,0.16786038875579834,0.09516167640686035
0.0050000000000000044,0.04254541173577309,0.00030517578125,0.16751526296138763,0.09465761482715607
0.005499999999999949,0.04254539683461189,0.00030517578125,0.1678895801305771,0.0951702743768692
0.006000000000000005,0.042545340955257416,0.0006103515625,0.16739501059055328,0.0941811054944992
0.00649999999999995,0.042545463889837265,0.0,0.1676507294178009,0.09539330750703812
0.007000000000000006,0.042545389384031296,0.0,0.16788969933986664,0.09530328214168549
0.007499999999999951,0.0425456166267395,0.001220703125,0.1677713245153427,0.09534116834402084
0.008000000000000007,0.042545389384031296,0.00030517578125,0.16731831431388855,0.09496404230594635
0.008499999999999952,0.042545467615127563,0.0,0.16760514676570892,0.09476888924837112
0.009000000000000008,0.04254532605409622,0.00030517578125,0.1682031750679016,0.09491896629333496
0.009499999999999953,0.042545564472675323,0.0006103515625,0.16763289272785187,0.09550014138221741
0.010000000000000009,0.04254544898867607,0.0006103515625,0.16732273995876312,0.09527654945850372
0.010499999999999954,0.04254528135061264,0.0,0.16773071885108948,0.09492938220500946
0.01100000000000001,0.04254548251628876,0.0006103515625,0.16724103689193726,0.09528595954179764
0.011499999999999955,0.042545467615127563,0.00030517578125,0.16799479722976685,0.09464458376169205
0.01200000000000001,0.04254543408751488,0.0006103515625,0.16759423911571503,0.09567613154649734
0.012499999999999956,0.04254565387964249,0.0006103515625,0.16790509223937988,0.09660793840885162
0.013000000000000012,0.04254549369215965,0.0,0.16759181022644043,0.09606470167636871
0.013499999999999956,0.042545195668935776,0.0006103515625,0.16811195015907288,0.09503725171089172
0.014000000000000012,0.04254570230841637,0.00030517578125,0.16829273104667664,0.09493362903594971
0.014499999999999957,0.04254547879099846,0.00030517578125,0.16762760281562805,0.09531198441982269
0.015000000000000013,0.04254544898867607,0.00030517578125,0.16762389242649078,0.09462986886501312
0.015499999999999958,0.042545489966869354,0.0006103515625,0.16769132018089294,0.09472903609275818
0.016000000000000014,0.04254535213112831,0.00030517578125,0.16790924966335297,0.0949578508734703
0.01649999999999996,0.042545296251773834,0.0006103515625,0.16754722595214844,0.09469433128833771
0.017000000000000015,0.04254550486803055,0.00030517578125,0.16803935170173645,0.09527112543582916
0.01749999999999996,0.04254535958170891,0.00091552734375,0.16805103421211243,0.09644433110952377
0.018000000000000016,0.04254534840583801,0.00030517578125,0.16800664365291595,0.09561523795127869
0.01849999999999996,0.04254533722996712,-0.00030517578125,0.1681918352842331,0.0953260064125061
0.019000000000000017,0.042545389384031296,0.0006103515625,0.16836513578891754,0.09583643823862076
0.019499999999999962,0.04254547879099846,0.00091552734375,0.16782422363758087,0.09564423561096191
0.020000000000000018,0.042545389384031296,0.00091552734375,0.16818425059318542,0.09586474299430847
0.020499999999999963,0.042545340955257416,0.00091552734375,0.1682630330324173,0.09592508524656296
0.02100000000000002,0.04254528507590294,0.0,0.16799448430538177,0.09591332077980042
0.021499999999999964,0.04254496097564697,0.00030517578125,0.16832906007766724,0.09455305337905884
0.02200000000000002,0.042545512318611145,0.0,0.16827110946178436,0.09490830451250076
0.022499999999999964,0.042545221745967865,0.00030517578125,0.1680876761674881,0.09542637318372726
0.02300000000000002,0.04254554584622383,0.0006103515625,0.1676354706287384,0.09589745104312897
0.023499999999999965,0.04254518821835518,0.001220703125,0.16825194656848907,0.09515444934368134
0.02400000000000002,0.04254540055990219,0.00030517578125,0.16822177171707153,0.09606009721755981
0.024499999999999966,0.04254523664712906,0.0006103515625,0.16823561489582062,0.09568367898464203
0.025000000000000022,0.04254544898867607,0.0,0.16792583465576172,0.0961732268333435
0.025499999999999967,0.042545244097709656,0.0006103515625,0.1682552993297577,0.09538311511278152
0.026000000000000023,0.04254528880119324,0.0006103515625,0.16855062544345856,0.09538176655769348
0.026499999999999968,0.042545389384031296,0.00030517578125,0.1680823564529419,0.09490588307380676
0.027000000000000024,0.04254545271396637,0.00030517578125,0.1684529185295105,0.09495893120765686
0.02749999999999997,0.04254533722996712,0.0,0.16821087896823883,0.09498859196901321
0.028000000000000025,0.04254535958170891,0.0006103515625,0.16818784177303314,0.09496155381202698
0.02849999999999997,0.04254503548145294,0.00030517578125,0.1680385321378708,0.09478398412466049
0.029000000000000026,0.04254526644945145,0.00091552734375,0.16829170286655426,0.09416114538908005
0.02949999999999997,0.042545415461063385,0.0006103515625,0.16804705560207367,0.09495096653699875
0.030000000000000027,0.04254509508609772,0.0,0.16820882260799408,0.09557066857814789
0.03049999999999997,0.04254530370235443,0.0006103515625,0.16803734004497528,0.09550657123327255
0.031000000000000028,0.04254526272416115,0.00030517578125,0.16824188828468323,0.09596213698387146
0.03149999999999997,0.04254523292183876,0.0006103515625,0.16790828108787537,0.09566458314657211
0.03200000000000003,0.04254525154829025,0.0006103515625,0.168118417263031,0.09593137353658676
0.03249999999999997,0.0425453707575798,0.0006103515625,0.16813798248767853,0.09593602269887924
0.03300000000000003,0.04254535958170891,-0.00030517578125,0.1682548075914383,0.09637030959129333
0.033499999999999974,0.04254515469074249,0.00030517578125,0.16803382337093353,0.09449038654565811
0.03400000000000003,0.042545706033706665,0.00091552734375,0.1682320237159729,0.09554431587457657
0.034499999999999975,0.042545367032289505,0.00030517578125,0.1680091917514801,0.09515570104122162
0.03500000000000003,0.04254522919654846,0.00030517578125,0.16782057285308838,0.09547602385282516
0.035499999999999976,0.04254545643925667,-0.00030517578125,0.16796979308128357,0.09532339870929718
0.03600000000000003,0.04254535585641861,0.00030517578125,0.16799017786979675,0.09587408602237701
0.03649999999999998,0.04254532232880592,0.00091552734375,0.16783185303211212,0.09500403702259064
0.03700000000000003,0.04254525527358055,0.00030517578125,0.16793689131736755,0.0953202024102211
0.03749999999999998,0.04254550486803055,0.0006103515625,0.16759516298770905,0.09642601013183594
0.038000000000000034,0.042545419186353683,0.0,0.1682029813528061,0.09572456032037735
0.03849999999999998,0.04254543036222458,0.0006103515625,0.1677301824092865,0.09528890997171402
0.039000000000000035,0.042545199394226074,0.00030517578125,0.16788730025291443,0.09526648372411728
0.03949999999999998,0.04254540801048279,0.00030517578125,0.16804121434688568,0.09538119286298752
0.040000000000000036,0.042545247822999954,0.00030517578125,0.16750355064868927,0.0948973149061203
0.04049999999999998,0.04254535958170891,0.00030517578125,0.16796669363975525,0.09600120037794113
0.041000000000000036,0.04254526644945145,0.0,0.167636901140213,0.09552664309740067
0.04149999999999998,0.04254531115293503,0.00030517578125,0.16742658615112305,0.09566125273704529
0.04200000000000004,0.042545318603515625,0.00030517578125,0.16770707070827484,0.09463736414909363
0.04249999999999998,0.04254556819796562,0.00030517578125,0.16751275956630707,0.0959329754114151
0.04300000000000004,0.0425453707575798,0.00030517578125,0.16767184436321259,0.09483121335506439
0.04349999999999998,0.04254508018493652,0.0006103515625,0.16801057755947113,0.09623558819293976
0.04400000000000004,0.042545121163129807,0.00091552734375,0.167742520570755,0.09512758255004883
0.044499999999999984,0.042545437812805176,0.0006103515625,0.1670878678560257,0.09515812247991562
0.04500000000000004,0.042545437812805176,0.00030517578125,0.1672738492488861,0.0958372950553894
0.045499999999999985,0.04254532232880592,0.00030517578125,0.167530357837677,0.09575419127941132
0.04600000000000004,0.042545296251773834,0.00030517578125,0.16781742870807648,0.09508047252893448
0.046499999999999986,0.04254543408751488,0.00030517578125,0.167746439576149,0.0952085331082344
0.04700000000000004,0.04254532605409622,0.00030517578125,0.16710828244686127,0.09514275193214417
0.04749999999999999,0.04254552721977234,0.0006103515625,0.1674804538488388,0.09592986851930618
0.04800000000000004,0.04254522919654846,0.00091552734375,0.16736382246017456,0.0957346186041832
0.04849999999999999,0.04254518821835518,0.00091552734375,0.16756674647331238,0.0958603173494339
0.049000000000000044,0.04254559427499771,0.00030517578125,0.16711734235286713,0.09535834938287735
0.04949999999999999,0.04254550859332085,0.0006103515625,0.16732220351696014,0.09588118642568588
0.050000000000000044,0.04254535213112831,-0.00030517578125,0.16765592992305756,0.09521012008190155
0.05049999999999999,0.04254534840583801,0.00030517578125,0.16726131737232208,0.09544356912374496
0.051000000000000045,0.04254556819796562,0.0006103515625,0.16739597916603088,0.09477979689836502
0.05149999999999999,0.04254532232880592,0.00030517578125,0.16753125190734863,0.09501340240240097
0.052000000000000046,0.04254515841603279,0.00030517578125,0.16761817038059235,0.09505615383386612
0.05249999999999999,0.04254549741744995,0.0,0.16788487136363983,0.09600082039833069
0.05300000000000005,0.0425453744828701,0.0,0.1676596999168396,0.09550322592258453
0.05349999999999999,0.04254543036222458,0.00030517578125,0.16729584336280823,0.09580332785844803
0.05400000000000005,0.04254530742764473,0.00091552734375,0.16758017241954803,0.09547288715839386
0.05449999999999999,0.042545340955257416,0.00091552734375,0.16734059154987335,0.09580683708190918
0.05500000000000005,0.042545340955257416,0.0,0.16675595939159393,0.09520286321640015
0.055499999999999994,0.04254547506570816,0.00030517578125,0.16737566888332367,0.09579309076070786
0.05600000000000005,0.0425451286137104,0.0006103515625,0.1674354374408722,0.09565750509500504
0.056499999999999995,0.04254535958170891,0.00030517578125,0.16774804890155792,0.09515651315450668
0.05700000000000005,0.04254521429538727,0.0006103515625,0.1674816757440567,0.09499412775039673
0.057499999999999996,0.042545467615127563,0.0006103515625,0.16763699054718018,0.09489152580499649
