Time [s],Lmtc [m],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ]
0.0,0.01804270898458457,0.9999352462102209,5.837142856598078,0.9131030726271847,1.0776609067291774
0.0003543675615365199,0.018024344192296902,0.9999348764706635,5.845666787616838,0.9136592014635715,1.0763085821780023
0.0007087351230730398,0.0180059878972404,0.9999344967228055,5.854028028835642,0.9142117661268139,1.0749571485685383
0.0010631026846095596,0.017987639855497985,0.999934106640145,5.862226914498106,0.9147607893800602,1.0736065870030527
0.0014174702461460795,0.01796929982466217,0.9999337058812816,5.870263771288167,0.915306293838577,1.0722568787207851
0.0017718378076825995,0.0179509675637916,0.999933294089064,5.87813891840987,0.9158483019706024,1.0709080050944033
0.002126205369219119,0.017932642833368283,0.9999328708896772,5.885852667664914,0.9163868360981855,1.0695599476265176
0.002480572930755639,0.017914325395255552,0.9999324358916665,5.893405323528098,0.9169219183980172,1.068212687946261
0.002834940492292159,0.017896015012656613,0.9999319886848906,5.900797183220602,0.9174535709022457,1.066866207805924
0.003189308053828679,0.01787771145007379,0.9999315288394004,5.908028536781223,0.9179818154992876,1.0655204890776473
0.003543675615365199,0.01785941447326833,0.9999310559042347,5.915099667135569,0.9185066739346162,1.0641755137501705
0.003898043176901719,0.017841123849220823,0.9999305694061278,5.92201085016329,0.9190281678115454,1.0628312639256308
0.004252410738438238,0.017822839346092193,0.9999300688481201,5.928762354763335,0.9195463185919958,1.0614877218164174
0.004606778299974758,0.01780456073318523,0.9999295537080629,5.935354442917334,0.9200611475972507,1.0601448697420714
0.004961145861511278,0.017786287780906667,0.9999290234370092,5.941787369751066,0.9205726760086932,1.058802690126237
0.005315513423047798,0.01776802026072974,0.9999284774574783,5.948061383594147,0.9210809248685312,1.0574611654936563
0.005669880984584318,0.017749757945157242,0.999927915161585,5.954176726037864,0.9215859150805061,1.0561202784672086
0.006024248546120838,0.01773150060768511,0.9999273359090185,5.960133631991276,0.9220876674105875,1.054780011764999
0.006378616107657358,0.01771324802276636,0.9999267390248581,5.965932329735567,0.9225862024876421,1.053440348197478
0.006732983669193878,0.017694999965775574,0.9999261237972094,5.971573040976693,0.9230815408040961,1.0521012706646131
0.007087351230730398,0.017676756212973724,0.9999254894746448,5.977055980896361,0.9235737027165685,1.0507627621530906
0.007441718792266918,0.01765851654147343,0.9999248352634275,5.982381358201352,0.924062708446488,1.0494248057335573
0.007796086353803438,0.017640280729204608,0.999924160324498,5.987549375171239,0.9245485780806916,1.0480873845579008
0.008150453915339957,0.017622048554880507,0.9999234637702002,5.992560227704484,0.9250313315719917,1.0467504818565625
0.008504821476876477,0.01760381979796407,0.9999227446607184,5.997414105362994,0.9255109887397243,1.0454140809358843
0.008859189038412997,0.017585594238634625,0.9999220020001959,6.002111191415124,0.9259875692702726,1.044078165175486
0.009213556599949517,0.017567371657754977,0.9999212347325027,6.006651662877162,0.9264610927175557,1.0427427180256783
0.009567924161486037,0.01754915183683872,0.9999204417366128,6.011035690553305,0.9269315785034943,1.0414077230049004
0.009922291723022557,0.017530934558017873,0.999919621821549,6.015263439074166,0.9273990459184376,1.0400731636971878
0.010276659284559076,0.01751271960401088,0.9999187737208491,6.019335066933826,0.9278635141215599,1.0387390237496725
0.010631026846095596,0.017494506758090708,0.9999178960864957,6.023250726525446,0.9283250021412172,1.0374052868700991
0.010985394407632116,0.01747629580405339,0.999916987482253,6.027010564175453,0.9287835288752617,1.0360719368243776
0.011339761969168636,0.017458086526186658,0.9999160463763376,6.030614720176341,0.9292391130913132,1.0347389574341521
0.011694129530705156,0.017439878709238903,0.9999150711333468,6.034063328818067,0.9296917734269822,1.033406332574397
0.012048497092241676,0.017421672138388286,0.9999140600053548,6.03735651841809,0.9301415283900362,1.0320740461710323
0.012402864653778196,0.017403466599212068,0.9999130111220738,6.040494411350064,0.9305883963585139,1.0307420821985616
0.012757232215314716,0.017385261877656183,0.9999119224799644,6.043477124071162,0.9310323955807701,1.0294104246777314
0.013111599776851236,0.017367057760004873,0.9999107919301626,6.046304767148108,0.9314735441754532,1.028079057673205
0.013465967338387756,0.017348854032850594,0.9999096171650688,6.048977445281867,0.9319118601314069,1.0267479652912581
0.013820334899924276,0.017330650483064026,0.9999083957034237,6.05149525733104,0.932347361307483,1.0254171316774912
0.014174702461460796,0.017312446897764202,0.9999071248736692,6.053858296333985,0.9327800654322617,1.0240865410145543
0.014529070022997316,0.01729424306428882,0.999905801795357,6.056066649529612,0.9332099901036696,1.0227561775198932
0.014883437584533836,0.017276038770164613,0.9999044233583352,6.058120398376935,0.933637152788475,1.0214260254435021
0.015237805146070356,0.01725783380307784,0.9999029861993948,6.060019618573356,0.9340615708216589,1.020096069065696
0.015592172707606876,0.017239627950844914,0.9999014866760084,6.061764380071665,0.93448326140564,1.0187662926948928
0.015946540269143394,0.01722142100138302,0.999899920836729,6.063354747095804,0.9349022416093297,1.0174366806654056
0.016300907830679914,0.017203212742680885,0.9998982843877418,6.064790778155371,0.935318528367014,1.0161072173352488
0.016655275392216434,0.017185002962769518,0.9998965726549747,6.066072526058868,0.9357321384770203,1.0147778870839481
0.017009642953752954,0.017166791449693103,0.9998947805410626,6.067200037925702,0.936143088600153,1.0134486743103672
0.017364010515289473,0.017148577991479827,0.9998929024763317,6.06817335519696,0.9365513952578642,1.0121195634305358
0.017718378076825993,0.017130362376112755,0.9998909323628097,6.0689925136448934,0.9369570748301203,1.010790538875486
0.018072745638362513,0.017112144391500744,0.99988886351008,6.069657543381168,0.9373601435529257,1.0094615850890978
