Time [s],Lmtc [m],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ]
0.0,0.021308975714664943,1.0,6.314494566045053,0.16016239059416604,1.3516115043148011,0.6508709643072482
0.001,0.021268975714664944,1.0,5.014727662382231,0.18014233578922104,1.350997616842952,0.7301866409288726
0.002,0.021228975714664942,1.0,4.4401157754531475,0.19964695302741628,1.349150536544549,0.78850949893529
0.003,0.021188975714664944,1.0,4.228518800330935,0.21868755079350152,1.3465932591432943,0.8314511108685944
0.004,0.021148975714664942,1.0,4.193584329146187,0.23727516804987547,1.3436667390882955,0.8634159400802274
0.005,0.021108975714664944,1.0,4.243033233366434,0.2554205811222798,1.3405608766834498,0.8875551524775815
0.006,0.021068975714664942,1.0,4.330739102383973,0.2731343105206435,1.3373752293973649,0.9060647347169206
0.007,0.021028975714664944,1.0,4.4336156205976405,0.29042662381185697,1.334159978939956,0.9204715508554241
0.008,0.020988975714664942,1.0,4.540008061589474,0.3073075524869641,1.3309400006731849,0.931845493851572
0.009000000000000001,0.020948975714664943,1.0,4.644512614499928,0.32378687687258934,1.327726397902837,0.9409447980227085
0.01,0.02090897571466494,1.0,4.744674157059934,0.33987415613846755,1.3245238741690928,0.9483141988435263
0.011,0.020868975714664943,1.0,4.839702247025745,0.35557870446755063,1.3213336480513587,0.9543503323885506
0.012,0.02082897571466494,1.0,4.929545339469996,0.3709096653393049,1.3181554601896905,0.9593459916215216
0.013000000000000001,0.020788975714664943,1.0,5.014581633052053,0.3858758639208649,1.3149882457975386,0.9635200628519928
0.014,0.02074897571466494,1.0,5.095263727815922,0.4004859755698278,1.311830851823493,0.9670383052493923
0.015,0.020708975714664943,1.0,5.172150050572093,0.41474865002504596,1.3086819743415545,0.9700277135873433
0.016,0.020668975714664944,1.0,5.245652552365694,0.4286719506663079,1.3055406392084878,0.9725865894378048
0.017,0.020628975714664943,1.0,5.3162024561409815,0.4422639408734022,1.3024058722810574,0.974791889490991
0.018000000000000002,0.020588975714664944,1.0,5.384192555244421,0.4555324705037231,1.2992768045307528,0.9767044183952436
0.019,0.020548975714664942,1.0,5.449991700058473,0.46848557571287897,1.296152638871735,0.9783727128178247
0.02,0.020508975714664944,1.0,5.513811042349942,0.481130569090252,1.293032894388624,0.9798357469019809
0.021,0.020468975714664942,1.0,5.575841180911664,0.49347462369394546,1.2899171423122222,0.9811251225907133
0.022,0.020428975714664944,1.0,5.636279241926236,0.5055249125820628,1.2868049538733324,0.9822666684080648
