Time [s],Lmtc [m],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ]
0.0,0.021808975714664943,1.0,4.252307972240039,0.12072122304255724,1.3930553212106052,0.4757275242281557
0.001,0.021772612078301307,1.0,3.285102031867521,0.14163948346729394,1.3925058351569208,0.6010005702425708
0.002,0.02173624844193767,1.0,3.0568575799738777,0.16206009315062253,1.3903372183362965,0.6963562437092669
0.003,0.021699884805574034,1.0,3.1097753018607492,0.18199489149258113,1.387477711348719,0.7663971666394833
0.004,0.021663521169210397,1.0,3.2592960347523916,0.20145543618199888,1.3843840726805905,0.8174577874657998
0.005,0.02162715753284676,1.0,3.4344338552111666,0.22045300970422949,1.381238298851526,0.8548986663783487
0.006,0.021590793896483124,1.0,3.6076661206473233,0.2389986260263247,1.3781074251484342,0.8826876559964316
0.007,0.021554430260119488,1.0,3.769106110300325,0.25710303471690277,1.3750125969137565,0.9036197623933028
0.008,0.02151806662375585,1.0,3.9161967022464057,0.27477674238788535,1.3719571554232415,0.919632936385064
0.009000000000000001,0.021481702987392215,1.0,4.0494965358961945,0.2920299684902024,1.3689376859149969,0.9320707567735591
0.01,0.02144533935102858,1.0,4.170612682017396,0.3088727731134748,1.3659489890058227,0.9418722078373339
0.011,0.021408975714664942,1.0,4.281322604312231,0.3253148542309197,1.3629859827663893,0.9497010855373148
0.012,0.021372612078301306,1.0,4.383370502892394,0.34136571067941684,1.3600440401100764,0.9560329414040444
0.013000000000000001,0.02133624844193767,1.0,4.478476283279836,0.3570348646099891,1.3571188822228313,0.9612132246346582
0.014,0.021299884805574033,1.0,4.567655297919588,0.37233120570837813,1.354207903613748,0.9654963265522921
0.015,0.021263521169210396,1.0,4.651918632742603,0.3872635598301798,1.3513086450636154,0.969072053610085
0.016,0.02122715753284676,1.0,4.732239243034502,0.4018406498672077,1.3484188376340835,0.972083823348018
0.017,0.021190793896483123,1.0,4.8092974523955565,0.41607106440337893,1.3455368878787495,0.9746413549826026
0.018000000000000002,0.021154430260119487,1.0,4.8835249907125915,0.4299629132213335,1.342661755120984,0.9768294717492646
0.019,0.021118066623755854,1.0,4.955329713082796,0.443524205085171,1.339792484971906,0.978714470045914
0.02,0.021081702987392217,1.0,5.025089422532249,0.45676279957035265,1.3369282149961894,0.9803486751030444
0.021,0.02104533935102858,1.0,5.093104032494688,0.46968662078802814,1.3340682615102153,0.9817738030095039
0.022,0.021008975714664944,1.0,5.15954613077437,0.482302994742713,1.3312122067685839,0.983023333547916
0.023,0.020972612078301308,1.0,5.224572149033022,0.49461912324223295,1.3283596770530244,0.9841243925997476
0.024,0.02093624844193767,1.0,5.288344458954685,0.5066422080944134,1.325510298645266,0.9850991343720426
0.025,0.020899884805574035,1.0,5.350992219707713,0.518379202590755,1.322663771064225,0.9859657647547828
0.026000000000000002,0.0208635211692104,1.0,5.412617498988547,0.5298371817100717,1.3198198529468947,0.986739374673487
0.027,0.020827157532846762,1.0,5.473280256521412,0.541022558608689,1.3169783880142518,0.9874324957226245
0.028,0.020790793896483126,1.0,5.533041501479553,0.5519417286387227,1.314139222413578,0.9880556369427164
0.029,0.02075443026011949,1.0,5.591964475172965,0.5626010871522884,1.3113022022921559,0.988617661353658
0.03,0.020718066623755853,1.0,5.650100999563507,0.5730067994459579,1.3084671986929775,0.9891260705007534
0.031,0.020681702987392216,1.0,5.7074932244125165,0.5831651624616292,1.305634103583254,0.989587265627132
0.032,0.02064533935102858,1.0,5.7641671597917945,0.5930818641892633,1.302802840972967,0.9900066959263039
0.033,0.020608975714664943,1.0,5.820148629208697,0.6027625499471244,1.299973337192288,0.9903890479627866
0.034,0.020572612078301307,1.0,5.875464492250026,0.6122128650534765,1.2971455185713872,0.9907383713626869
0.035,0.02053624844193767,1.0,5.930139174198352,0.6214383086264401,1.2943193175992136,0.9910581730420609
0.036000000000000004,0.020499884805574034,1.0,5.984192492833843,0.6304444322050047,1.2914946766036626,0.9913515102534106
0.037,0.020463521169210398,1.0,6.037637956068641,0.6392363483074115,1.2886715505065753,0.9916210377851432
0.038,0.02042715753284676,1.0,6.090487725135653,0.6478190309596318,1.2858498977333535,0.9918690800459732
0.039,0.020390793896483125,1.0,6.142754544495981,0.6561974541876361,1.283029676709399,0.9920976839257069
0.04,0.020354430260119488,1.0,6.194450818051871,0.6643765127045459,1.280210847451917,0.9923086548055321
0.041,0.020318066623755852,1.0,6.245586936025327,0.6723610785483242,1.2773933744316923,0.992503591914268
0.042,0.020281702987392215,1.0,6.29617089306039,0.6801557786567624,1.2745772271225233,0.9926839084461786
0.043000000000000003,0.02024533935102858,1.0,6.346209008099436,0.6877649955877961,1.2717623786338441,0.9928508563064868
0.044,0.020208975714664942,1.0,6.395707980131816,0.6951931118993614,1.268948802075089,0.9930055547882105
0.045,0.020172612078301306,1.0,6.444674727587373,0.7024444875784123,1.26613647081615,0.9931490065271565
0.046,0.02013624844193767,1.0,6.493114879581231,0.7095233562319629,1.2633253610509259,0.9932821088420449
0.047,0.020099884805574033,1.0,6.541033772053336,0.7164339407466719,1.2605154500312474,0.9934056698761139
0.048,0.020063521169210397,1.0,6.58843494859471,0.7231801025446895,1.2577067185835467,0.9935204092523147
0.049,0.02002715753284676,1.0,6.635322226190188,0.7297657030481662,1.2548991475342564,0.9936269784270735
0.05,0.019990793896483124,1.0,6.681699689327136,0.7361946036792527,1.2520927177098085,0.9937259684365771
0.051000000000000004,0.019954430260119487,1.0,6.727570535995781,0.7424704499431589,1.24928741186829,0.9938179109869985
0.052000000000000005,0.01991806662375585,1.0,6.772938863347081,0.7485972001908452,1.2464832116635087,0.9939032985986845
0.053,0.019881702987392218,1.0,6.817806785682656,0.7545782599454455,1.243680102471035,0.9939825670278131
