Time [s],Lmtc [m],STIM [ ],fGM [N],fGL [N]
0.0,0.04254525527358055,0.0006103515625,0.19949692487716675,0.09272743761539459
0.0004999999999999449,0.042545489966869354,0.00030517578125,0.19922344386577606,0.09291423112154007
0.0010000000000000009,0.04254557564854622,0.00030517578125,0.19922496378421783,0.09246484935283661
0.0014999999999999458,0.042545560747385025,0.0006103515625,0.19967207312583923,0.09259828180074692
0.0020000000000000018,0.0425453819334507,-0.00030517578125,0.19909821450710297,0.09293124079704285
0.0024999999999999467,0.04254528507590294,0.0006103515625,0.19900096952915192,0.09311364591121674
0.0030000000000000027,0.042545296251773834,0.0006103515625,0.19940915703773499,0.0926600843667984
0.0034999999999999476,0.04254547506570816,0.0006103515625,0.1989111602306366,0.09283804148435593
0.0040000000000000036,0.042545516043901443,0.0006103515625,0.1989273577928543,0.09329164773225784
0.0044999999999999485,0.04254540801048279,0.0006103515625,0.1989007443189621,0.09300021082162857
0.0050000000000000044,0.04254546016454697,0.0006103515625,0.19879992306232452,0.09302527457475662
0.005499999999999949,0.042545385658741,0.0006103515625,0.19842268526554108,0.09303399175405502
0.006000000000000005,0.042545270174741745,0.0,0.19855761528015137,0.0922134518623352
0.00649999999999995,0.04254545271396637,0.0006103515625,0.19874444603919983,0.09297183901071548
0.007000000000000006,0.04254518449306488,0.0,0.1984134316444397,0.09204311668872833
0.007499999999999951,0.04254536330699921,0.00030517578125,0.19839473068714142,0.09297976642847061
0.008000000000000007,0.04254553094506264,0.001220703125,0.19858741760253906,0.09308534115552902
0.008499999999999952,0.04254541173577309,0.00030517578125,0.19830867648124695,0.09280794113874435
0.009000000000000008,0.042545221745967865,0.0,0.1981772780418396,0.09306035190820694
0.009499999999999953,0.04254552349448204,0.00030517578125,0.19851191341876984,0.09220109134912491
0.010000000000000009,0.04254530742764473,0.0006103515625,0.1981322467327118,0.09306389093399048
0.010499999999999954,0.04254516586661339,0.0006103515625,0.19822053611278534,0.09249792248010635
